#Name,VisitHour,VisitDay,Visits,StdDev,Site Daily Total,Site Daily StdDev,Site Weekly Total,Site Daily Average,Tier,Max MD Hours,,,
Park Slope,10:00:00,Thursday,5.62,2.75,101.92,1.65,754.55,108,E,200,,,
Park Slope,10:00:00,Friday,5.08,2.14,104.92,1.96,754.55,108,E,200,,,
Park Slope,10:00:00,Saturday,6.08,1.66,103.46,1.46,754.55,108,E,200,,,
Park Slope,10:30:00,Sunday,7,1.87,104.15,1.67,754.55,108,E,200,,,
Park Slope,10:30:00,Monday,5.77,2.49,127.92,2.23,754.55,108,E,200,,,
Park Slope,10:30:00,Tuesday,4.67,1.5,107.17,1.9,754.55,108,E,200,,,
Park Slope,10:30:00,Wednesday,4.62,1.76,105,2.01,754.55,108,E,200,,,
Park Slope,10:30:00,Thursday,4.92,1.38,101.92,1.65,754.55,108,E,200,,,
Park Slope,10:30:00,Friday,4.92,2.47,104.92,1.96,754.55,108,E,200,,,
Park Slope,10:30:00,Saturday,6.08,1.98,103.46,1.46,754.55,108,E,200,,,
Park Slope,11:00:00,Sunday,7.08,2.96,104.15,1.67,754.55,108,E,200,,,
Park Slope,11:00:00,Monday,6.15,1.95,127.92,2.23,754.55,108,E,200,,,
Park Slope,11:00:00,Tuesday,5.25,2.63,107.17,1.9,754.55,108,E,200,,,
Park Slope,11:00:00,Wednesday,4.92,2.4,105,2.01,754.55,108,E,200,,,
Park Slope,11:00:00,Thursday,3.77,1.3,101.92,1.65,754.55,108,E,200,,,
Park Slope,11:00:00,Friday,4.23,1.88,104.92,1.96,754.55,108,E,200,,,
Park Slope,11:00:00,Saturday,6.77,2.83,103.46,1.46,754.55,108,E,200,,,
Park Slope,11:30:00,Sunday,5.92,2.22,104.15,1.67,754.55,108,E,200,,,
Park Slope,11:30:00,Monday,6.23,2.42,127.92,2.23,754.55,108,E,200,,,
Park Slope,11:30:00,Tuesday,4.25,1.66,107.17,1.9,754.55,108,E,200,,,
Park Slope,11:30:00,Wednesday,4.23,2.09,105,2.01,754.55,108,E,200,,,
Park Slope,11:30:00,Thursday,4.54,2.11,101.92,1.65,754.55,108,E,200,,,
Park Slope,11:30:00,Friday,4.15,1.91,104.92,1.96,754.55,108,E,200,,,
Park Slope,11:30:00,Saturday,6.38,1.94,103.46,1.46,754.55,108,E,200,,,
Park Slope,12:00:00,Sunday,5.77,2.35,104.15,1.67,754.55,108,E,200,,,
Park Slope,12:00:00,Monday,5.31,2.75,127.92,2.23,754.55,108,E,200,,,
Park Slope,12:00:00,Tuesday,4.42,2.02,107.17,1.9,754.55,108,E,200,,,
Park Slope,12:00:00,Wednesday,4.08,2.36,105,2.01,754.55,108,E,200,,,
Park Slope,12:00:00,Thursday,3.23,1.92,101.92,1.65,754.55,108,E,200,,,
Park Slope,12:00:00,Friday,4.23,1.09,104.92,1.96,754.55,108,E,200,,,
Park Slope,12:00:00,Saturday,6.38,2.33,103.46,1.46,754.55,108,E,200,,,
Park Slope,12:30:00,Sunday,6.46,3.02,104.15,1.67,754.55,108,E,200,,,
Park Slope,12:30:00,Monday,4.46,1.61,127.92,2.23,754.55,108,E,200,,,
Park Slope,12:30:00,Tuesday,3.75,1.54,107.17,1.9,754.55,108,E,200,,,
Park Slope,12:30:00,Wednesday,3.85,2.54,105,2.01,754.55,108,E,200,,,
Park Slope,12:30:00,Thursday,3.46,1.71,101.92,1.65,754.55,108,E,200,,,
Park Slope,12:30:00,Friday,4.46,2.03,104.92,1.96,754.55,108,E,200,,,
Park Slope,12:30:00,Saturday,6.15,2.51,103.46,1.46,754.55,108,E,200,,,
Park Slope,13:00:00,Sunday,7.77,3.06,104.15,1.67,754.55,108,E,200,,,
Park Slope,13:00:00,Monday,5.46,1.94,127.92,2.23,754.55,108,E,200,,,
Park Slope,13:00:00,Tuesday,4.33,1.83,107.17,1.9,754.55,108,E,200,,,
Park Slope,13:00:00,Wednesday,4.31,2.72,105,2.01,754.55,108,E,200,,,
Park Slope,13:00:00,Thursday,3.31,0.85,101.92,1.65,754.55,108,E,200,,,
Park Slope,13:00:00,Friday,3.62,2.33,104.92,1.96,754.55,108,E,200,,,
Park Slope,13:00:00,Saturday,6.08,2.29,103.46,1.46,754.55,108,E,200,,,
Park Slope,13:30:00,Sunday,7,3.54,104.15,1.67,754.55,108,E,200,,,
Park Slope,13:30:00,Monday,5.38,2.22,127.92,2.23,754.55,108,E,200,,,
Park Slope,13:30:00,Tuesday,3.92,2.11,107.17,1.9,754.55,108,E,200,,,
Park Slope,13:30:00,Wednesday,3.92,1.38,105,2.01,754.55,108,E,200,,,
Park Slope,13:30:00,Thursday,3.85,2.03,101.92,1.65,754.55,108,E,200,,,
Park Slope,13:30:00,Friday,3.54,2.67,104.92,1.96,754.55,108,E,200,,,
Park Slope,13:30:00,Saturday,6.69,2.72,103.46,1.46,754.55,108,E,200,,,
Park Slope,14:00:00,Sunday,5.08,1.44,104.15,1.67,754.55,108,E,200,,,
Park Slope,14:00:00,Monday,3.15,1.34,127.92,2.23,754.55,108,E,200,,,
Park Slope,14:00:00,Tuesday,4.33,2.46,107.17,1.9,754.55,108,E,200,,,
Park Slope,14:00:00,Wednesday,3.69,1.18,105,2.01,754.55,108,E,200,,,
Park Slope,14:00:00,Thursday,3,1.29,101.92,1.65,754.55,108,E,200,,,
Park Slope,14:00:00,Friday,3.54,1.85,104.92,1.96,754.55,108,E,200,,,
Park Slope,14:00:00,Saturday,7,1.91,103.46,1.46,754.55,108,E,200,,,
Park Slope,14:30:00,Sunday,4.77,1.96,104.15,1.67,754.55,108,E,200,,,
Park Slope,14:30:00,Monday,4.31,1.93,127.92,2.23,754.55,108,E,200,,,
Park Slope,14:30:00,Tuesday,3.67,2.5,107.17,1.9,754.55,108,E,200,,,
Park Slope,14:30:00,Wednesday,2.54,1.56,105,2.01,754.55,108,E,200,,,
Park Slope,14:30:00,Thursday,2.92,1.5,101.92,1.65,754.55,108,E,200,,,
Park Slope,14:30:00,Friday,4.08,2.43,104.92,1.96,754.55,108,E,200,,,
Park Slope,14:30:00,Saturday,6.54,2.4,103.46,1.46,754.55,108,E,200,,,
Park Slope,15:00:00,Sunday,5.38,1.85,104.15,1.67,754.55,108,E,200,,,
Park Slope,15:00:00,Monday,4.23,2.17,127.92,2.23,754.55,108,E,200,,,
Park Slope,15:00:00,Tuesday,3.33,1.44,107.17,1.9,754.55,108,E,200,,,
Park Slope,15:00:00,Wednesday,3.46,1.85,105,2.01,754.55,108,E,200,,,
Park Slope,15:00:00,Thursday,3.69,1.8,101.92,1.65,754.55,108,E,200,,,
Park Slope,15:00:00,Friday,4.23,1.88,104.92,1.96,754.55,108,E,200,,,
Park Slope,15:00:00,Saturday,6.31,2.78,103.46,1.46,754.55,108,E,200,,,
Park Slope,15:30:00,Sunday,5.38,3.5,104.15,1.67,754.55,108,E,200,,,
Park Slope,15:30:00,Monday,4.31,2.53,127.92,2.23,754.55,108,E,200,,,
Park Slope,15:30:00,Tuesday,4.17,1.85,107.17,1.9,754.55,108,E,200,,,
Park Slope,15:30:00,Wednesday,4.77,2.62,105,2.01,754.55,108,E,200,,,
Park Slope,15:30:00,Thursday,4.85,1.72,101.92,1.65,754.55,108,E,200,,,
Park Slope,15:30:00,Friday,4.15,1.82,104.92,1.96,754.55,108,E,200,,,
Park Slope,15:30:00,Saturday,5.69,1.6,103.46,1.46,754.55,108,E,200,,,
Park Slope,16:00:00,Sunday,5.77,3,104.15,1.67,754.55,108,E,200,,,
Park Slope,16:00:00,Monday,5,2.48,127.92,2.23,754.55,108,E,200,,,
Park Slope,16:00:00,Tuesday,4.08,1.73,107.17,1.9,754.55,108,E,200,,,
Park Slope,16:00:00,Wednesday,5,2.61,105,2.01,754.55,108,E,200,,,
Park Slope,16:00:00,Thursday,4.31,1.38,101.92,1.65,754.55,108,E,200,,,
Park Slope,16:00:00,Friday,5.69,2.93,104.92,1.96,754.55,108,E,200,,,
Park Slope,16:00:00,Saturday,5.54,2.79,103.46,1.46,754.55,108,E,200,,,
Park Slope,16:30:00,Sunday,3.69,2.21,104.15,1.67,754.55,108,E,200,,,
Park Slope,16:30:00,Monday,4.46,2.15,127.92,2.23,754.55,108,E,200,,,
Park Slope,16:30:00,Tuesday,4.17,2.59,107.17,1.9,754.55,108,E,200,,,
Park Slope,16:30:00,Wednesday,3.77,1.54,105,2.01,754.55,108,E,200,,,
Park Slope,16:30:00,Thursday,3.69,1.84,101.92,1.65,754.55,108,E,200,,,
Park Slope,16:30:00,Friday,3.46,1.27,104.92,1.96,754.55,108,E,200,,,
Park Slope,16:30:00,Saturday,4.62,2.26,103.46,1.46,754.55,108,E,200,,,
Park Slope,17:00:00,Sunday,0.69,1.32,104.15,1.67,754.55,108,E,200,,,
Park Slope,17:00:00,Monday,4.46,2.3,127.92,2.23,754.55,108,E,200,,,
Park Slope,17:00:00,Tuesday,4.83,1.75,107.17,1.9,754.55,108,E,200,,,
Park Slope,17:00:00,Wednesday,3.92,1.93,105,2.01,754.55,108,E,200,,,
Park Slope,17:00:00,Thursday,4.08,1.8,101.92,1.65,754.55,108,E,200,,,
Park Slope,17:00:00,Friday,3.85,1.34,104.92,1.96,754.55,108,E,200,,,
Park Slope,17:00:00,Saturday,0.15,0.38,103.46,1.46,754.55,108,E,200,,,
Park Slope,17:30:00,Sunday,0,0,104.15,1.67,754.55,108,E,200,,,
Park Slope,17:30:00,Monday,5.38,2.79,127.92,2.23,754.55,108,E,200,,,
Park Slope,17:30:00,Tuesday,4.5,1.88,107.17,1.9,754.55,108,E,200,,,
Park Slope,17:30:00,Wednesday,3.92,2.4,105,2.01,754.55,108,E,200,,,
Park Slope,17:30:00,Thursday,3.92,1.71,101.92,1.65,754.55,108,E,200,,,
Park Slope,17:30:00,Friday,4.31,1.84,104.92,1.96,754.55,108,E,200,,,
Park Slope,17:30:00,Saturday,0,0,103.46,1.46,754.55,108,E,200,,,
Park Slope,18:00:00,Sunday,0,0,104.15,1.67,754.55,108,E,200,,,
Park Slope,18:00:00,Monday,5.31,2.9,127.92,2.23,754.55,108,E,200,,,
Park Slope,18:00:00,Tuesday,3.67,1.3,107.17,1.9,754.55,108,E,200,,,
Park Slope,18:00:00,Wednesday,6,3.11,105,2.01,754.55,108,E,200,,,
Park Slope,18:00:00,Thursday,3.77,1.83,101.92,1.65,754.55,108,E,200,,,
Park Slope,18:00:00,Friday,4.38,1.8,104.92,1.96,754.55,108,E,200,,,
Park Slope,18:00:00,Saturday,0,0,103.46,1.46,754.55,108,E,200,,,
Park Slope,18:30:00,Sunday,0,0,104.15,1.67,754.55,108,E,200,,,
Park Slope,18:30:00,Monday,5.85,2.7,127.92,2.23,754.55,108,E,200,,,
Park Slope,18:30:00,Tuesday,4.5,1.51,107.17,1.9,754.55,108,E,200,,,
Park Slope,18:30:00,Wednesday,5.08,2.75,105,2.01,754.55,108,E,200,,,
Park Slope,18:30:00,Thursday,5.54,1.9,101.92,1.65,754.55,108,E,200,,,
Park Slope,18:30:00,Friday,4,1.63,104.92,1.96,754.55,108,E,200,,,
Park Slope,18:30:00,Saturday,0,0,103.46,1.46,754.55,108,E,200,,,
Park Slope,19:00:00,Sunday,0,0,104.15,1.67,754.55,108,E,200,,,
Park Slope,19:00:00,Monday,4.69,2.5,127.92,2.23,754.55,108,E,200,,,
Park Slope,19:00:00,Tuesday,4.83,2.17,107.17,1.9,754.55,108,E,200,,,
Park Slope,19:00:00,Wednesday,3.92,1.75,105,2.01,754.55,108,E,200,,,
Park Slope,19:00:00,Thursday,4.31,1.49,101.92,1.65,754.55,108,E,200,,,
Park Slope,19:00:00,Friday,4.46,2.99,104.92,1.96,754.55,108,E,200,,,
Park Slope,19:00:00,Saturday,0,0,103.46,1.46,754.55,108,E,200,,,
Park Slope,19:30:00,Sunday,0,0,104.15,1.67,754.55,108,E,200,,,
Park Slope,19:30:00,Monday,4.23,2.2,127.92,2.23,754.55,108,E,200,,,
Park Slope,19:30:00,Tuesday,3.42,1.62,107.17,1.9,754.55,108,E,200,,,
Park Slope,19:30:00,Wednesday,4.23,2.17,105,2.01,754.55,108,E,200,,,
Park Slope,19:30:00,Thursday,3.85,1.28,101.92,1.65,754.55,108,E,200,,,
Park Slope,19:30:00,Friday,4,2.27,104.92,1.96,754.55,108,E,200,,,
Park Slope,19:30:00,Saturday,0,0,103.46,1.46,754.55,108,E,200,,,
Park Slope,20:00:00,Sunday,0,0,104.15,1.67,754.55,108,E,200,,,
Park Slope,20:00:00,Monday,3.92,2.14,127.92,2.23,754.55,108,E,200,,,
Park Slope,20:00:00,Tuesday,4.33,2.81,107.17,1.9,754.55,108,E,200,,,
Park Slope,20:00:00,Wednesday,2.85,1.82,105,2.01,754.55,108,E,200,,,
Park Slope,20:00:00,Thursday,3.85,1.46,101.92,1.65,754.55,108,E,200,,,
Park Slope,20:00:00,Friday,3.54,2.03,104.92,1.96,754.55,108,E,200,,,
Park Slope,20:00:00,Saturday,0,0,103.46,1.46,754.55,108,E,200,,,
Park Slope,20:30:00,Sunday,0,0,104.15,1.67,754.55,108,E,200,,,
Park Slope,20:30:00,Monday,2.08,1.8,127.92,2.23,754.55,108,E,200,,,
Park Slope,20:30:00,Tuesday,1.33,1.44,107.17,1.9,754.55,108,E,200,,,
Park Slope,20:30:00,Wednesday,1.85,1.41,105,2.01,754.55,108,E,200,,,
Park Slope,20:30:00,Thursday,1.62,0.87,101.92,1.65,754.55,108,E,200,,,
Park Slope,20:30:00,Friday,2.23,1.92,104.92,1.96,754.55,108,E,200,,,
Park Slope,20:30:00,Saturday,0,0,103.46,1.46,754.55,108,E,200,,,
Park Slope,21:00:00,Sunday,0,0,104.15,1.67,754.55,108,E,200,,,
Park Slope,21:00:00,Monday,0.15,0.38,127.92,2.23,754.55,108,E,200,,,
Park Slope,21:00:00,Tuesday,0,0,107.17,1.9,754.55,108,E,200,,,
Park Slope,21:00:00,Wednesday,0.08,0.28,105,2.01,754.55,108,E,200,,,
Park Slope,21:00:00,Thursday,0,0,101.92,1.65,754.55,108,E,200,,,
Park Slope,21:00:00,Friday,0.23,0.6,104.92,1.96,754.55,108,E,200,,,
Park Slope,21:00:00,Saturday,0,0,103.46,1.46,754.55,108,E,200,,,
Syosset,8:30:00,Sunday,0.31,0.63,52,1.2,337.12,49,B,80,,,
Syosset,8:30:00,Monday,0.08,0.28,54.23,1.45,337.12,49,B,80,,,
Syosset,8:30:00,Tuesday,0,0,48.5,1.29,337.12,49,B,80,,,
Syosset,8:30:00,Wednesday,0,0,49.69,1.32,337.12,49,B,80,,,
Syosset,8:30:00,Thursday,0,0,47.15,1.32,337.12,49,B,80,,,
Syosset,8:30:00,Friday,0,0,45.23,1.15,337.12,49,B,80,,,
Syosset,8:30:00,Saturday,0.23,0.6,40.31,1.11,337.12,49,B,80,,,
Syosset,9:00:00,Sunday,6.08,1.89,52,1.2,337.12,49,B,80,,,
Syosset,9:00:00,Monday,4.23,2.59,54.23,1.45,337.12,49,B,80,,,
Syosset,9:00:00,Tuesday,4.42,2.07,48.5,1.29,337.12,49,B,80,,,
Syosset,9:00:00,Wednesday,4.08,1.26,49.69,1.32,337.12,49,B,80,,,
Syosset,9:00:00,Thursday,3.46,1.39,47.15,1.32,337.12,49,B,80,,,
Syosset,9:00:00,Friday,2.92,1.38,45.23,1.15,337.12,49,B,80,,,
Syosset,9:00:00,Saturday,4.54,2.67,40.31,1.11,337.12,49,B,80,,,
Syosset,9:30:00,Sunday,3.62,1.56,52,1.2,337.12,49,B,80,,,
Syosset,9:30:00,Monday,3.69,2.21,54.23,1.45,337.12,49,B,80,,,
Syosset,9:30:00,Tuesday,2.83,2.29,48.5,1.29,337.12,49,B,80,,,
Syosset,9:30:00,Wednesday,2.23,1.83,49.69,1.32,337.12,49,B,80,,,
Syosset,9:30:00,Thursday,1.77,1.17,47.15,1.32,337.12,49,B,80,,,
Syosset,9:30:00,Friday,1.92,1.71,45.23,1.15,337.12,49,B,80,,,
Syosset,9:30:00,Saturday,2.85,1.82,40.31,1.11,337.12,49,B,80,,,
Syosset,10:00:00,Sunday,4.15,2.41,52,1.2,337.12,49,B,80,,,
Syosset,10:00:00,Monday,2.77,1.54,54.23,1.45,337.12,49,B,80,,,
Syosset,10:00:00,Tuesday,2.08,1.62,48.5,1.29,337.12,49,B,80,,,
Syosset,10:00:00,Wednesday,2.08,0.86,49.69,1.32,337.12,49,B,80,,,
Syosset,10:00:00,Thursday,2.08,1.75,47.15,1.32,337.12,49,B,80,,,
Syosset,10:00:00,Friday,1.77,1.24,45.23,1.15,337.12,49,B,80,,,
Syosset,10:00:00,Saturday,3.15,2.58,40.31,1.11,337.12,49,B,80,,,
Syosset,10:30:00,Sunday,3.46,1.13,52,1.2,337.12,49,B,80,,,
Syosset,10:30:00,Monday,2.23,1.54,54.23,1.45,337.12,49,B,80,,,
Syosset,10:30:00,Tuesday,2.25,1.82,48.5,1.29,337.12,49,B,80,,,
Syosset,10:30:00,Wednesday,1.77,2.05,49.69,1.32,337.12,49,B,80,,,
Syosset,10:30:00,Thursday,2.23,1.59,47.15,1.32,337.12,49,B,80,,,
Syosset,10:30:00,Friday,1.92,1.44,45.23,1.15,337.12,49,B,80,,,
Syosset,10:30:00,Saturday,2.15,1.21,40.31,1.11,337.12,49,B,80,,,
Syosset,11:00:00,Sunday,4.08,2.29,52,1.2,337.12,49,B,80,,,
Syosset,11:00:00,Monday,2,1.35,54.23,1.45,337.12,49,B,80,,,
Syosset,11:00:00,Tuesday,2.08,1.24,48.5,1.29,337.12,49,B,80,,,
Syosset,11:00:00,Wednesday,1.15,1.07,49.69,1.32,337.12,49,B,80,,,
Syosset,11:00:00,Thursday,2.46,1.81,47.15,1.32,337.12,49,B,80,,,
Syosset,11:00:00,Friday,2.46,1.2,45.23,1.15,337.12,49,B,80,,,
Syosset,11:00:00,Saturday,3.08,1.93,40.31,1.11,337.12,49,B,80,,,
Syosset,11:30:00,Sunday,3.46,1.85,52,1.2,337.12,49,B,80,,,
Syosset,11:30:00,Monday,2.77,2.01,54.23,1.45,337.12,49,B,80,,,
Syosset,11:30:00,Tuesday,2,1.41,48.5,1.29,337.12,49,B,80,,,
Syosset,11:30:00,Wednesday,2.77,1.96,49.69,1.32,337.12,49,B,80,,,
Syosset,11:30:00,Thursday,1.85,1.41,47.15,1.32,337.12,49,B,80,,,
Syosset,11:30:00,Friday,2,1.58,45.23,1.15,337.12,49,B,80,,,
Syosset,11:30:00,Saturday,3.08,1.93,40.31,1.11,337.12,49,B,80,,,
Syosset,12:00:00,Sunday,3.31,2.25,52,1.2,337.12,49,B,80,,,
Syosset,12:00:00,Monday,1.69,1.25,54.23,1.45,337.12,49,B,80,,,
Syosset,12:00:00,Tuesday,1.25,0.97,48.5,1.29,337.12,49,B,80,,,
Syosset,12:00:00,Wednesday,2.85,1.68,49.69,1.32,337.12,49,B,80,,,
Syosset,12:00:00,Thursday,2.38,2.33,47.15,1.32,337.12,49,B,80,,,
Syosset,12:00:00,Friday,1.92,1.12,45.23,1.15,337.12,49,B,80,,,
Syosset,12:00:00,Saturday,2.54,1.61,40.31,1.11,337.12,49,B,80,,,
Syosset,12:30:00,Sunday,3.08,2.5,52,1.2,337.12,49,B,80,,,
Syosset,12:30:00,Monday,2.15,1.57,54.23,1.45,337.12,49,B,80,,,
Syosset,12:30:00,Tuesday,2.17,1.8,48.5,1.29,337.12,49,B,80,,,
Syosset,12:30:00,Wednesday,1.23,1.24,49.69,1.32,337.12,49,B,80,,,
Syosset,12:30:00,Thursday,1.54,1.2,47.15,1.32,337.12,49,B,80,,,
Syosset,12:30:00,Friday,1.77,1.24,45.23,1.15,337.12,49,B,80,,,
Syosset,12:30:00,Saturday,2.15,1.86,40.31,1.11,337.12,49,B,80,,,
Syosset,13:00:00,Sunday,3.23,1.96,52,1.2,337.12,49,B,80,,,
Syosset,13:00:00,Monday,1.69,1.32,54.23,1.45,337.12,49,B,80,,,
Syosset,13:00:00,Tuesday,1.75,1.42,48.5,1.29,337.12,49,B,80,,,
Syosset,13:00:00,Wednesday,2.62,1.04,49.69,1.32,337.12,49,B,80,,,
Syosset,13:00:00,Thursday,2.08,1.38,47.15,1.32,337.12,49,B,80,,,
Syosset,13:00:00,Friday,1.77,1.09,45.23,1.15,337.12,49,B,80,,,
Syosset,13:00:00,Saturday,1.85,1.72,40.31,1.11,337.12,49,B,80,,,
Syosset,13:30:00,Sunday,2.31,1.44,52,1.2,337.12,49,B,80,,,
Syosset,13:30:00,Monday,1.69,1.25,54.23,1.45,337.12,49,B,80,,,
Syosset,13:30:00,Tuesday,1.67,0.89,48.5,1.29,337.12,49,B,80,,,
Syosset,13:30:00,Wednesday,1.69,1.93,49.69,1.32,337.12,49,B,80,,,
Syosset,13:30:00,Thursday,1.85,1.34,47.15,1.32,337.12,49,B,80,,,
Syosset,13:30:00,Friday,1.92,1.04,45.23,1.15,337.12,49,B,80,,,
Syosset,13:30:00,Saturday,1.38,1.04,40.31,1.11,337.12,49,B,80,,,
Syosset,14:00:00,Sunday,3.08,1.93,52,1.2,337.12,49,B,80,,,
Syosset,14:00:00,Monday,2.15,1.77,54.23,1.45,337.12,49,B,80,,,
Syosset,14:00:00,Tuesday,1.25,1.42,48.5,1.29,337.12,49,B,80,,,
Syosset,14:00:00,Wednesday,1.38,1.89,49.69,1.32,337.12,49,B,80,,,
Syosset,14:00:00,Thursday,1.62,1.5,47.15,1.32,337.12,49,B,80,,,
Syosset,14:00:00,Friday,1.77,1.3,45.23,1.15,337.12,49,B,80,,,
Syosset,14:00:00,Saturday,3,2.08,40.31,1.11,337.12,49,B,80,,,
Syosset,14:30:00,Sunday,2.15,1.68,52,1.2,337.12,49,B,80,,,
Syosset,14:30:00,Monday,1.92,1.32,54.23,1.45,337.12,49,B,80,,,
Syosset,14:30:00,Tuesday,1.5,0.9,48.5,1.29,337.12,49,B,80,,,
Syosset,14:30:00,Wednesday,1.08,1.32,49.69,1.32,337.12,49,B,80,,,
Syosset,14:30:00,Thursday,1.92,1.32,47.15,1.32,337.12,49,B,80,,,
Syosset,14:30:00,Friday,1.77,1.36,45.23,1.15,337.12,49,B,80,,,
Syosset,14:30:00,Saturday,2.08,1.71,40.31,1.11,337.12,49,B,80,,,
Syosset,15:00:00,Sunday,3.08,1.71,52,1.2,337.12,49,B,80,,,
Syosset,15:00:00,Monday,1.92,0.86,54.23,1.45,337.12,49,B,80,,,
Syosset,15:00:00,Tuesday,1.58,1.31,48.5,1.29,337.12,49,B,80,,,
Syosset,15:00:00,Wednesday,1,1.22,49.69,1.32,337.12,49,B,80,,,
Syosset,15:00:00,Thursday,1.77,1.17,47.15,1.32,337.12,49,B,80,,,
Syosset,15:00:00,Friday,1.77,1.17,45.23,1.15,337.12,49,B,80,,,
Syosset,15:00:00,Saturday,1.77,1.3,40.31,1.11,337.12,49,B,80,,,
Syosset,15:30:00,Sunday,2.54,2.07,52,1.2,337.12,49,B,80,,,
Syosset,15:30:00,Monday,2,1.41,54.23,1.45,337.12,49,B,80,,,
Syosset,15:30:00,Tuesday,2.08,1.16,48.5,1.29,337.12,49,B,80,,,
Syosset,15:30:00,Wednesday,2.08,1.12,49.69,1.32,337.12,49,B,80,,,
Syosset,15:30:00,Thursday,1.46,1.27,47.15,1.32,337.12,49,B,80,,,
Syosset,15:30:00,Friday,1.77,1.48,45.23,1.15,337.12,49,B,80,,,
Syosset,15:30:00,Saturday,2.15,1.63,40.31,1.11,337.12,49,B,80,,,
Syosset,16:00:00,Sunday,2.08,1.66,52,1.2,337.12,49,B,80,,,
Syosset,16:00:00,Monday,3.08,2.14,54.23,1.45,337.12,49,B,80,,,
Syosset,16:00:00,Tuesday,2.33,2.23,48.5,1.29,337.12,49,B,80,,,
Syosset,16:00:00,Wednesday,2.31,1.44,49.69,1.32,337.12,49,B,80,,,
Syosset,16:00:00,Thursday,2.23,1.69,47.15,1.32,337.12,49,B,80,,,
Syosset,16:00:00,Friday,1.69,1.55,45.23,1.15,337.12,49,B,80,,,
Syosset,16:00:00,Saturday,2.08,1.32,40.31,1.11,337.12,49,B,80,,,
Syosset,16:30:00,Sunday,1.69,1.55,52,1.2,337.12,49,B,80,,,
Syosset,16:30:00,Monday,2.38,2.18,54.23,1.45,337.12,49,B,80,,,
Syosset,16:30:00,Tuesday,1.67,1.07,48.5,1.29,337.12,49,B,80,,,
Syosset,16:30:00,Wednesday,2.46,1.05,49.69,1.32,337.12,49,B,80,,,
Syosset,16:30:00,Thursday,2.08,1.55,47.15,1.32,337.12,49,B,80,,,
Syosset,16:30:00,Friday,2,1.29,45.23,1.15,337.12,49,B,80,,,
Syosset,16:30:00,Saturday,2.08,1.44,40.31,1.11,337.12,49,B,80,,,
Syosset,17:00:00,Sunday,0.31,0.63,52,1.2,337.12,49,B,80,,,
Syosset,17:00:00,Monday,2,1.53,54.23,1.45,337.12,49,B,80,,,
Syosset,17:00:00,Tuesday,1.17,0.83,48.5,1.29,337.12,49,B,80,,,
Syosset,17:00:00,Wednesday,2.23,1.24,49.69,1.32,337.12,49,B,80,,,
Syosset,17:00:00,Thursday,1.46,0.88,47.15,1.32,337.12,49,B,80,,,
Syosset,17:00:00,Friday,2.08,0.95,45.23,1.15,337.12,49,B,80,,,
Syosset,17:00:00,Saturday,0.15,0.38,40.31,1.11,337.12,49,B,80,,,
Syosset,17:30:00,Sunday,0,0,52,1.2,337.12,49,B,80,,,
Syosset,17:30:00,Monday,1.69,1.44,54.23,1.45,337.12,49,B,80,,,
Syosset,17:30:00,Tuesday,2.33,1.23,48.5,1.29,337.12,49,B,80,,,
Syosset,17:30:00,Wednesday,2.54,1.27,49.69,1.32,337.12,49,B,80,,,
Syosset,17:30:00,Thursday,1.69,1.25,47.15,1.32,337.12,49,B,80,,,
Syosset,17:30:00,Friday,2.08,1.32,45.23,1.15,337.12,49,B,80,,,
Syosset,17:30:00,Saturday,0,0,40.31,1.11,337.12,49,B,80,,,
Syosset,18:00:00,Sunday,0,0,52,1.2,337.12,49,B,80,,,
Syosset,18:00:00,Monday,2.15,1.07,54.23,1.45,337.12,49,B,80,,,
Syosset,18:00:00,Tuesday,2,0.95,48.5,1.29,337.12,49,B,80,,,
Syosset,18:00:00,Wednesday,2.77,1.96,49.69,1.32,337.12,49,B,80,,,
Syosset,18:00:00,Thursday,1.85,0.99,47.15,1.32,337.12,49,B,80,,,
Syosset,18:00:00,Friday,1.77,1.01,45.23,1.15,337.12,49,B,80,,,
Syosset,18:00:00,Saturday,0,0,40.31,1.11,337.12,49,B,80,,,
Syosset,18:30:00,Sunday,0,0,52,1.2,337.12,49,B,80,,,
Syosset,18:30:00,Monday,2.46,1.27,54.23,1.45,337.12,49,B,80,,,
Syosset,18:30:00,Tuesday,1.67,1.37,48.5,1.29,337.12,49,B,80,,,
Syosset,18:30:00,Wednesday,1.85,1.07,49.69,1.32,337.12,49,B,80,,,
Syosset,18:30:00,Thursday,1.77,1.36,47.15,1.32,337.12,49,B,80,,,
Syosset,18:30:00,Friday,1.46,1.2,45.23,1.15,337.12,49,B,80,,,
Syosset,18:30:00,Saturday,0,0,40.31,1.11,337.12,49,B,80,,,
Syosset,19:00:00,Sunday,0,0,52,1.2,337.12,49,B,80,,,
Syosset,19:00:00,Monday,1.77,1.48,54.23,1.45,337.12,49,B,80,,,
Syosset,19:00:00,Tuesday,2.08,1.08,48.5,1.29,337.12,49,B,80,,,
Syosset,19:00:00,Wednesday,1.85,1.21,49.69,1.32,337.12,49,B,80,,,
Syosset,19:00:00,Thursday,2,1.68,47.15,1.32,337.12,49,B,80,,,
Syosset,19:00:00,Friday,1.46,0.97,45.23,1.15,337.12,49,B,80,,,
Syosset,19:00:00,Saturday,0,0,40.31,1.11,337.12,49,B,80,,,
